Datum;ID_Omg;Vecka;M1-1;M1-X;M1-2;M2-1;M2-X;M2-2;M3-1;M3-X;M3-2;M4-1;M4-X;M4-2;M5-1;M5-X;M5-2;M6-1;M6-X;M6-2;M7-1;M7-X;M7-2;M8-1;M8-X;M8-2;M9-1;M9-X;M9-2;M10-1;M10-X;M10-2;M11-1;M11-X;M11-2;M12-1;M12-X;M12-2;M13-1;M13-X;M13-2;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;13 rätt;12 rätt;11 rätt;10 rätt;Vinnare 13;Vinnare 12;Vinnare 11;Vinnare 10;Omsättning;JackPott_Milj;Correct_Row;True_Rank
2023-11-25;4822;47;21.0;25.0;54.0;37.0;28.0;35.0;30.0;27.0;43.0;26.0;26.0;48.0;27.0;28.0;45.0;30.0;27.0;43.0;26.0;27.0;47.0;21.0;24.0;55.0;35.0;30.0;35.0;30.0;25.0;45.0;38.0;30.0;32.0;43.0;27.0;30.0;37.0;29.0;34.0;2;1;2;2;1;2;1;X;2;1;2;2;X;715211;10947;637;160;10;245;3365;27927;27508146;;2122121X2122X;353847
2023-12-02;4823;48;49.0;26.0;25.0;35.0;29.0;36.0;72.0;17.0;11.0;64.0;21.0;15.0;51.0;26.0;23.0;40.0;29.0;31.0;54.0;24.0;22.0;54.0;24.0;22.0;34.0;28.0;38.0;32.0;28.0;40.0;33.0;27.0;40.0;60.0;22.0;18.0;50.0;26.0;24.0;1;2;1;1;1;2;1;1;X;1;1;1;X;7072;137;0;0;980;18955;163083;768530;26656598;;12111211X111X;2062
2023-12-09;4824;49;29.0;25.0;46.0;57.0;23.0;20.0;64.0;19.0;17.0;19.0;23.0;58.0;48.0;27.0;25.0;46.0;29.0;25.0;32.0;30.0;38.0;42.0;26.0;32.0;51.0;26.0;23.0;30.0;28.0;42.0;27.0;27.0;46.0;46.0;28.0;26.0;31.0;28.0;41.0;1;2;X;1;X;1;X;2;X;1;2;2;X;4830343;61837;3775;783;3;49;642;6442;31077375;13.0;12X1X1X2X122X;1450249
2023-12-16;4825;50;27.0;28.0;45.0;65.0;21.0;14.0;76.0;15.0;9.0;81.0;12.0;7.0;52.0;25.0;23.0;30.0;28.0;42.0;51.0;26.0;23.0;65.0;21.0;14.0;50.0;28.0;22.0;33.0;30.0;37.0;41.0;29.0;30.0;60.0;22.0;18.0;29.0;26.0;45.0;2;1;1;X;1;1;1;X;X;2;1;1;2;92431;1190;69;19;69;2009;27665;203312;24529783;;211X111XX2112;45016
2023-12-23;4826;51;40.0;27.0;33.0;53.0;22.0;25.0;19.0;23.0;58.0;57.0;24.0;19.0;33.0;28.0;39.0;41.0;27.0;32.0;43.0;28.0;29.0;60.0;23.0;17.0;43.0;27.0;30.0;22.0;25.0;53.0;43.0;29.0;28.0;44.0;29.0;27.0;47.0;27.0;26.0;X;1;1;2;2;2;1;1;X;2;2;X;2;1096507;11943;597;131;7;241;3855;36506;29521356;;X1122211X22X2;478383
2023-12-26;4827;52;38.0;26.0;36.0;13.0;17.0;70.0;44.0;27.0;29.0;42.0;28.0;30.0;35.0;27.0;38.0;38.0;29.0;33.0;54.0;25.0;21.0;30.0;25.0;45.0;39.0;28.0;33.0;17.0;22.0;61.0;66.0;20.0;14.0;49.0;28.0;23.0;53.0;25.0;22.0;1;2;1;2;X;2;1;1;2;1;1;2;1;185714;1251;103;35;140;2794;27023;161942;35860493;26.0;1212X21121121;81270
2023-12-30;4828;53;32.0;26.0;42.0;70.0;18.0;12.0;40.0;29.0;31.0;90.0;6.0;4.0;36.0;29.0;35.0;16.0;22.0;62.0;61.0;20.0;19.0;46.0;31.0;23.0;65.0;20.0;15.0;48.0;28.0;24.0;53.0;26.0;21.0;47.0;28.0;25.0;56.0;25.0;19.0;1;1;1;1;1;1;1;1;1;2;X;2;X;238375;3121;180;46;25;716;9890;79511;22920736;;1111111112X2X;65351
2024-01-06;4829;1;79.0;13.0;8.0;69.0;18.0;13.0;18.0;21.0;61.0;19.0;22.0;59.0;18.0;22.0;60.0;54.0;24.0;22.0;41.0;28.0;31.0;62.0;21.0;17.0;70.0;17.0;13.0;68.0;18.0;14.0;56.0;22.0;22.0;13.0;20.0;67.0;65.0;19.0;16.0;1;1;2;2;2;X;1;X;1;1;X;2;1;1336;34;0;0;3943;56623;341497;1192437;20266947;;11222X1X11X21;607
2024-01-13;4830;2;17.0;22.0;61.0;45.0;28.0;27.0;41.0;27.0;32.0;20.0;24.0;56.0;37.0;27.0;36.0;33.0;29.0;38.0;36.0;30.0;34.0;23.0;27.0;50.0;66.0;21.0;13.0;56.0;24.0;20.0;31.0;23.0;46.0;40.0;28.0;32.0;25.0;28.0;47.0;2;1;X;2;X;2;1;2;1;1;2;X;2;9180;120;0;0;1416;23093;172170;759932;28624498;13.0;21X2X212112X2;606
2024-01-20;4831;3;49.0;26.0;25.0;51.0;25.0;24.0;40.0;29.0;31.0;74.0;16.0;10.0;36.0;29.0;35.0;43.0;27.0;30.0;38.0;31.0;31.0;30.0;28.0;42.0;49.0;27.0;24.0;37.0;28.0;35.0;27.0;28.0;45.0;22.0;27.0;51.0;43.0;28.0;29.0;1;X;X;X;1;1;1;2;2;2;1;X;1;2333303;12019;657;160;6;222;3247;27668;27367812;14.0;1XXX1112221X1;745397
2024-01-27;4832;4;33.0;27.0;40.0;62.0;22.0;16.0;71.0;17.0;12.0;69.0;17.0;14.0;18.0;23.0;59.0;44.0;30.0;26.0;50.0;26.0;24.0;51.0;26.0;23.0;36.0;29.0;35.0;48.0;28.0;24.0;21.0;26.0;53.0;37.0;29.0;34.0;29.0;28.0;43.0;2;2;X;1;2;X;1;X;1;X;X;X;2;861494;12223;641;154;7;185;2818;24423;23194084;;22X12X1X1XXX2;406055
2024-02-03;4833;5;18.0;22.0;60.0;59.0;23.0;18.0;32.0;27.0;41.0;70.0;17.0;13.0;47.0;26.0;27.0;37.0;30.0;33.0;48.0;27.0;25.0;37.0;27.0;36.0;25.0;27.0;48.0;11.0;18.0;71.0;24.0;26.0;50.0;46.0;25.0;29.0;51.0;27.0;22.0;2;1;X;X;2;1;1;1;1;2;2;2;2;302325;3102;202;56;43;987;12115;91021;31403314;13.0;21XX211112222;140594
2024-02-10;4834;6;27.0;26.0;47.0;81.0;12.0;7.0;52.0;22.0;26.0;39.0;27.0;34.0;54.0;25.0;21.0;45.0;27.0;28.0;40.0;27.0;33.0;42.0;30.0;28.0;55.0;24.0;21.0;56.0;25.0;19.0;35.0;28.0;37.0;60.0;22.0;18.0;22.0;25.0;53.0;2;1;1;1;2;2;1;2;2;2;X;1;2;186897;2720;175;49;38;979;12132;89508;27315783;;2111221222X12;112612
2024-02-17;4835;7;70.0;18.0;12.0;13.0;18.0;69.0;62.0;21.0;17.0;33.0;27.0;40.0;53.0;24.0;23.0;39.0;28.0;33.0;30.0;28.0;42.0;45.0;30.0;25.0;30.0;28.0;42.0;51.0;26.0;23.0;38.0;28.0;34.0;33.0;29.0;38.0;26.0;26.0;48.0;X;2;2;2;X;1;1;2;2;1;X;2;2;193595;2871;180;49;35;885;11217;84795;26060902;;X222X11221X22;380711
2024-02-24;4836;8;69.0;18.0;13.0;14.0;19.0;67.0;51.0;25.0;24.0;62.0;21.0;17.0;63.0;20.0;17.0;48.0;28.0;24.0;37.0;26.0;37.0;35.0;30.0;35.0;64.0;20.0;16.0;58.0;25.0;17.0;37.0;30.0;33.0;56.0;24.0;20.0;48.0;26.0;26.0;1;2;X;2;1;1;X;1;2;1;1;2;2;362322;4784;330;87;20;568;6570;51809;27870949;;12X211X121122;184957
2024-03-02;4837;9;24.0;23.0;53.0;31.0;26.0;43.0;63.0;21.0;16.0;17.0;20.0;63.0;51.0;24.0;25.0;48.0;27.0;25.0;34.0;26.0;40.0;24.0;25.0;51.0;38.0;30.0;32.0;46.0;27.0;27.0;36.0;29.0;35.0;36.0;28.0;36.0;36.0;34.0;30.0;2;X;1;2;1;2;1;2;1;1;X;1;1;3938;61;0;0;3301;53536;368636;1420788;33801383;13.0;2X12121211X11;4961
2024-03-09;4838;10;78.0;14.0;8.0;37.0;28.0;35.0;71.0;17.0;12.0;54.0;25.0;21.0;53.0;24.0;23.0;25.0;27.0;48.0;42.0;29.0;29.0;67.0;20.0;13.0;40.0;30.0;30.0;33.0;29.0;38.0;64.0;20.0;16.0;36.0;28.0;36.0;38.0;29.0;33.0;1;1;X;X;X;X;1;1;2;2;1;2;X;327548;2291;143;39;50;1350;17203;128958;31723721;16.0;11XXXX112212X;151061
2024-03-16;4839;11;71.0;17.0;12.0;31.0;25.0;44.0;29.0;26.0;45.0;36.0;27.0;37.0;39.0;28.0;33.0;62.0;22.0;16.0;52.0;24.0;24.0;37.0;29.0;34.0;24.0;27.0;49.0;38.0;29.0;33.0;41.0;29.0;30.0;53.0;27.0;20.0;45.0;28.0;27.0;1;1;1;X;2;1;X;2;X;2;X;1;1;214118;2737;172;48;30;880;11143;83566;24705937;;111X21X2X2X11;132478
2024-03-23;4840;12;49.0;26.0;25.0;52.0;25.0;23.0;26.0;28.0;46.0;45.0;28.0;27.0;30.0;29.0;41.0;41.0;29.0;30.0;19.0;26.0;55.0;19.0;25.0;56.0;54.0;26.0;20.0;37.0;29.0;34.0;31.0;29.0;40.0;55.0;25.0;20.0;47.0;25.0;28.0;2;2;X;X;2;2;X;1;1;X;2;1;2;0;51816;1983;411;0;30;627;6296;15943576;;22XX22X11X212;895481
2024-03-30;4841;13;31.0;25.0;44.0;59.0;22.0;19.0;72.0;16.0;12.0;74.0;15.0;11.0;43.0;28.0;29.0;44.0;27.0;29.0;20.0;25.0;55.0;31.0;31.0;38.0;36.0;28.0;36.0;46.0;32.0;22.0;66.0;18.0;16.0;46.0;26.0;28.0;18.0;22.0;60.0;X;1;X;1;X;1;X;1;2;X;2;X;2;1714285;11444;549;119;7;239;3982;38113;28053028;12.0;X1X1X1X12X2X2;408218
2024-04-06;4842;14;19.0;22.0;59.0;56.0;22.0;22.0;38.0;26.0;36.0;40.0;26.0;34.0;58.0;23.0;19.0;30.0;25.0;45.0;24.0;23.0;53.0;30.0;29.0;41.0;26.0;26.0;48.0;43.0;30.0;27.0;49.0;28.0;23.0;42.0;29.0;29.0;45.0;28.0;27.0;2;X;2;2;1;1;X;2;1;1;2;X;X;920183;12077;683;173;7;200;2826;23146;24774166;;2X2211X2112XX;510904
2024-04-13;4843;15;40.0;25.0;35.0;68.0;18.0;14.0;26.0;25.0;49.0;43.0;27.0;30.0;31.0;28.0;41.0;41.0;30.0;29.0;47.0;28.0;25.0;52.0;24.0;24.0;51.0;28.0;21.0;31.0;29.0;40.0;36.0;30.0;34.0;69.0;18.0;13.0;54.0;26.0;20.0;X;1;X;X;1;X;1;X;1;2;X;1;2;1181818;6434;354;88;11;442;6426;53402;29170443;13.0;X1XX1X1X12X12;218741
2024-04-20;4844;16;66.0;19.0;15.0;12.0;19.0;69.0;31.0;26.0;43.0;34.0;27.0;39.0;17.0;21.0;62.0;44.0;27.0;29.0;57.0;24.0;19.0;48.0;28.0;24.0;18.0;24.0;58.0;52.0;27.0;21.0;43.0;29.0;28.0;36.0;28.0;36.0;76.0;15.0;9.0;1;2;2;2;1;2;X;1;X;1;2;X;1;375424;3969;219;56;17;603;8735;70273;24546963;;122212X1X12X1;65787
2024-04-27;4845;17;40.0;25.0;35.0;65.0;19.0;16.0;47.0;26.0;27.0;41.0;27.0;32.0;78.0;13.0;9.0;47.0;25.0;28.0;29.0;26.0;45.0;34.0;27.0;39.0;26.0;28.0;46.0;42.0;28.0;30.0;48.0;27.0;25.0;33.0;29.0;38.0;40.0;29.0;31.0;X;X;X;1;1;1;X;X;2;X;1;1;1;254593;3254;201;54;27;792;10232;79131;26438602;;XXX111XX2X111;241259
2024-05-04;4846;18;87.0;8.0;5.0;45.0;26.0;29.0;28.0;24.0;48.0;19.0;22.0;59.0;42.0;24.0;34.0;36.0;26.0;38.0;23.0;27.0;50.0;34.0;26.0;40.0;25.0;29.0;46.0;26.0;26.0;48.0;54.0;26.0;20.0;43.0;26.0;31.0;60.0;23.0;17.0;1;X;2;2;1;2;X;1;2;2;X;X;1;97744;823;58;18;133;3187;35725;236126;26924785;13.0;1X2212X122XX1;15015
2024-05-11;4847;19;27.0;25.0;48.0;63.0;19.0;18.0;70.0;16.0;14.0;53.0;22.0;25.0;34.0;28.0;38.0;48.0;24.0;28.0;67.0;19.0;14.0;37.0;27.0;36.0;46.0;25.0;29.0;47.0;26.0;27.0;49.0;25.0;26.0;40.0;25.0;35.0;62.0;21.0;17.0;2;X;1;1;2;2;1;1;2;2;1;1;X;247257;2681;160;42;24;830;11079;86808;22823784;;2X1122112211X;80977
2024-05-18;4848;20;82.0;11.0;7.0;88.0;7.0;5.0;82.0;10.0;8.0;31.0;24.0;45.0;45.0;24.0;31.0;65.0;18.0;17.0;12.0;15.0;73.0;46.0;24.0;30.0;35.0;26.0;39.0;35.0;26.0;39.0;59.0;23.0;18.0;36.0;31.0;33.0;45.0;28.0;27.0;1;1;1;2;2;1;2;1;2;2;X;2;X;3989;88;0;0;1437;24249;183504;802427;22047355;;1112212122X2X;1890
2024-05-25;4849;21;72.0;16.0;12.0;50.0;26.0;24.0;6.0;11.0;83.0;18.0;22.0;60.0;31.0;26.0;43.0;31.0;28.0;41.0;74.0;16.0;10.0;61.0;22.0;17.0;50.0;26.0;24.0;47.0;25.0;28.0;54.0;26.0;20.0;57.0;23.0;20.0;51.0;25.0;24.0;2;1;2;2;1;2;1;1;X;X;1;1;2;119944;704;44;0;84;2539;31983;221262;18357453;10.0;21221211XX112;17725
2024-06-01;4850;22;19.0;22.0;59.0;29.0;27.0;44.0;53.0;24.0;23.0;50.0;26.0;24.0;13.0;18.0;69.0;51.0;24.0;25.0;57.0;23.0;20.0;37.0;26.0;37.0;41.0;28.0;31.0;57.0;24.0;19.0;21.0;24.0;55.0;45.0;26.0;29.0;44.0;24.0;32.0;2;1;1;1;2;X;1;2;X;1;2;1;2;18373;199;17;0;406;8417;76404;384956;17217349;7.0;21112X12X1212;1481
2024-06-08;4851;23;41.0;28.0;31.0;45.0;27.0;28.0;56.0;25.0;19.0;83.0;12.0;5.0;45.0;28.0;27.0;52.0;24.0;24.0;36.0;29.0;35.0;24.0;26.0;50.0;38.0;30.0;32.0;24.0;24.0;52.0;37.0;27.0;36.0;63.0;20.0;17.0;15.0;19.0;66.0;2;1;2;1;X;1;2;2;X;1;1;1;1;493811;1647;84;22;14;937;14675;116391;15828985;6.0;2121X122X1111;151026
2024-06-15;4852;24;51.0;27.0;22.0;68.0;21.0;11.0;43.0;25.0;32.0;41.0;24.0;35.0;63.0;21.0;16.0;54.0;25.0;21.0;41.0;26.0;33.0;42.0;27.0;31.0;33.0;24.0;43.0;30.0;25.0;45.0;77.0;15.0;8.0;61.0;23.0;16.0;57.0;24.0;19.0;1;1;X;X;1;1;X;X;1;X;1;1;2;66991;827;56;17;41;1245;14587;96008;10564095;;11XX11XX1X112;40707
2024-06-22;4853;25;23.0;24.0;53.0;34.0;26.0;40.0;47.0;29.0;24.0;28.0;26.0;46.0;53.0;25.0;22.0;50.0;26.0;24.0;40.0;26.0;34.0;30.0;27.0;43.0;28.0;21.0;51.0;74.0;17.0;9.0;78.0;15.0;7.0;48.0;29.0;23.0;20.0;26.0;54.0;X;2;1;2;1;1;2;2;2;1;1;1;2;1608;41;0;0;1499;21671;134601;473274;9273989;;X212112221112;84
2024-06-29;4854;26;30.0;32.0;38.0;60.0;24.0;16.0;70.0;20.0;10.0;28.0;28.0;44.0;30.0;25.0;45.0;36.0;24.0;40.0;50.0;25.0;25.0;15.0;20.0;65.0;37.0;28.0;35.0;38.0;24.0;38.0;47.0;24.0;29.0;67.0;18.0;15.0;14.0;22.0;64.0;1;1;1;X;X;1;2;2;X;X;X;1;X;232410;2229;142;40;25;602;7548;55898;13768682;5.0;111XX122XXX1X;177942
2024-07-06;4855;27;44.0;32.0;24.0;55.0;25.0;20.0;74.0;18.0;8.0;34.0;29.0;37.0;60.0;21.0;19.0;43.0;24.0;33.0;68.0;20.0;12.0;50.0;28.0;22.0;54.0;23.0;23.0;67.0;20.0;13.0;42.0;26.0;32.0;50.0;25.0;25.0;38.0;25.0;37.0;X;1;1;X;1;X;X;1;1;1;X;1;X;16581;204;17;0;169;5145;47567;236604;10777922;;X11X1XX111X1X;23127
2024-07-13;4856;28;44.0;26.0;30.0;75.0;15.0;10.0;29.0;28.0;43.0;45.0;26.0;29.0;40.0;28.0;32.0;19.0;19.0;62.0;48.0;25.0;27.0;70.0;17.0;13.0;57.0;26.0;17.0;47.0;28.0;25.0;38.0;27.0;35.0;56.0;24.0;20.0;38.0;26.0;36.0;1;X;X;1;2;1;2;1;2;1;2;X;1;10000000;19859;968;234;1;58;1951;8194;11814143;5.0;1XX12121212X1;689131
2024-07-20;4857;29;37.0;26.0;37.0;49.0;25.0;26.0;65.0;19.0;16.0;23.0;22.0;55.0;43.0;27.0;30.0;65.0;21.0;14.0;55.0;24.0;21.0;25.0;24.0;51.0;38.0;25.0;37.0;40.0;26.0;34.0;32.0;25.0;43.0;21.0;21.0;58.0;56.0;23.0;21.0;2;X;2;X;2;1;1;1;X;1;X;2;1;1419172;8724;433;87;2;122;1964;20167;10916714;;2X2X2111X1X21;299198
2024-07-27;4858;30;45.0;26.0;29.0;75.0;15.0;10.0;30.0;27.0;43.0;47.0;27.0;26.0;26.0;22.0;52.0;48.0;25.0;27.0;37.0;27.0;36.0;39.0;26.0;35.0;38.0;27.0;35.0;62.0;22.0;16.0;34.0;28.0;38.0;66.0;21.0;13.0;45.0;25.0;30.0;2;2;1;X;X;X;2;X;1;1;X;1;2;0;85375;1817;336;0;14;526;5913;12258985;;221XXX2X11X12;823041
2024-08-03;4859;31;59.0;22.0;19.0;56.0;23.0;21.0;33.0;27.0;40.0;67.0;20.0;13.0;43.0;27.0;30.0;47.0;26.0;27.0;36.0;28.0;36.0;35.0;28.0;37.0;42.0;26.0;32.0;52.0;27.0;21.0;53.0;24.0;23.0;30.0;26.0;44.0;43.0;28.0;29.0;1;1;2;1;X;2;2;1;1;X;2;1;2;100610;1021;91;33;68;1342;12009;67288;14054519;6.0;1121X2211X212;125931
2024-08-10;4860;32;59.0;20.0;21.0;49.0;26.0;25.0;29.0;23.0;48.0;41.0;26.0;33.0;47.0;26.0;27.0;34.0;27.0;39.0;30.0;28.0;42.0;30.0;28.0;42.0;27.0;27.0;46.0;44.0;27.0;29.0;54.0;26.0;20.0;39.0;28.0;33.0;47.0;26.0;27.0;X;X;X;2;1;2;1;1;2;2;1;2;1;235146;3497;216;58;14;353;4555;35056;12661750;;XXX2121122121;409144
2024-08-17;4861;33;39.0;25.0;36.0;80.0;14.0;6.0;38.0;28.0;34.0;71.0;17.0;12.0;40.0;27.0;33.0;49.0;27.0;24.0;60.0;22.0;18.0;50.0;25.0;25.0;33.0;26.0;41.0;53.0;25.0;22.0;52.0;25.0;23.0;37.0;27.0;36.0;54.0;24.0;22.0;2;1;2;1;X;1;1;X;X;X;1;1;1;28007;433;33;0;201;4873;50957;299716;21652218;;2121X11XXX111;12233
2024-08-24;4862;34;23.0;25.0;52.0;43.0;26.0;31.0;51.0;25.0;24.0;86.0;9.0;5.0;65.0;20.0;15.0;39.0;27.0;34.0;53.0;26.0;21.0;33.0;30.0;37.0;62.0;24.0;14.0;29.0;28.0;43.0;39.0;30.0;31.0;29.0;29.0;42.0;50.0;27.0;23.0;2;2;1;1;1;2;1;X;X;1;2;1;1;54296;628;47;15;197;4280;45624;283311;27607583;10.0;2211121XX1211;20650
2024-08-31;4863;35;14.0;18.0;68.0;36.0;27.0;37.0;52.0;24.0;24.0;34.0;28.0;38.0;21.0;25.0;54.0;47.0;26.0;27.0;38.0;27.0;35.0;41.0;27.0;32.0;68.0;20.0;12.0;40.0;28.0;32.0;30.0;27.0;43.0;26.0;27.0;47.0;54.0;27.0;19.0;2;2;1;X;2;X;1;1;1;1;2;2;1;7687;95;0;0;1691;29032;214601;902674;28485160;13.0;221X2X1111221;319
2024-09-07;4864;36;74.0;16.0;10.0;77.0;15.0;8.0;16.0;23.0;61.0;53.0;26.0;21.0;55.0;26.0;19.0;29.0;27.0;44.0;53.0;26.0;21.0;56.0;25.0;19.0;53.0;24.0;23.0;39.0;27.0;34.0;64.0;21.0;15.0;49.0;26.0;25.0;33.0;28.0;39.0;1;1;2;1;2;1;1;1;1;X;1;1;2;5090;44;0;0;2277;39744;278529;1053339;18234522;10.0;112121111X112;461
2024-09-14;4865;37;27.0;24.0;49.0;64.0;21.0;15.0;59.0;23.0;18.0;80.0;13.0;7.0;72.0;17.0;11.0;39.0;28.0;33.0;47.0;27.0;26.0;40.0;29.0;31.0;66.0;20.0;14.0;22.0;25.0;53.0;44.0;27.0;29.0;41.0;26.0;33.0;36.0;26.0;38.0;2;1;X;2;X;X;1;1;X;1;X;1;X;0;63117;2302;396;0;43;943;11397;27836389;13.0;21X2XX11X1X1X;992803
2024-09-21;4866;38;34.0;26.0;40.0;62.0;21.0;17.0;34.0;26.0;40.0;74.0;16.0;10.0;40.0;27.0;33.0;43.0;27.0;30.0;64.0;20.0;16.0;57.0;25.0;18.0;18.0;24.0;58.0;53.0;25.0;22.0;53.0;26.0;21.0;61.0;22.0;17.0;66.0;20.0;14.0;X;1;1;1;X;X;1;1;2;2;1;1;1;20379;113;0;0;982;27822;253560;1159616;32268185;20.0;X111XX1122111;1536
2024-09-28;4867;39;14.0;17.0;69.0;55.0;23.0;22.0;83.0;12.0;5.0;42.0;27.0;31.0;35.0;28.0;37.0;43.0;28.0;29.0;47.0;27.0;26.0;51.0;27.0;22.0;56.0;23.0;21.0;60.0;22.0;18.0;27.0;27.0;46.0;22.0;25.0;53.0;35.0;27.0;38.0;2;1;1;X;1;2;1;1;1;1;X;X;1;14311;141;0;0;1102;21228;172624;799500;30809431;15.0;211X121111XX1;4587
2024-10-05;4868;40;28.0;26.0;46.0;49.0;25.0;26.0;31.0;26.0;43.0;79.0;14.0;7.0;54.0;24.0;22.0;49.0;26.0;25.0;40.0;29.0;31.0;26.0;26.0;48.0;48.0;27.0;25.0;44.0;28.0;28.0;28.0;26.0;46.0;51.0;28.0;21.0;40.0;26.0;34.0;X;1;1;1;1;2;1;1;1;X;1;X;1;409712;3046;189;51;37;954;12252;94821;29806569;15.0;X11112111X1X1;140465
2024-10-12;4869;41;36.0;31.0;33.0;45.0;26.0;29.0;43.0;26.0;31.0;36.0;29.0;35.0;54.0;25.0;21.0;45.0;27.0;28.0;44.0;27.0;29.0;42.0;28.0;30.0;34.0;28.0;38.0;52.0;26.0;22.0;42.0;27.0;31.0;34.0;28.0;38.0;51.0;25.0;24.0;1;2;1;1;2;X;2;X;1;2;2;2;1;97048;1188;84;27;42;1286;14437;93876;15677067;;12112X2X12221;950132
2024-10-19;4870;42;20.0;24.0;56.0;59.0;22.0;19.0;48.0;25.0;27.0;40.0;27.0;33.0;40.0;28.0;32.0;41.0;27.0;32.0;48.0;27.0;25.0;56.0;23.0;21.0;49.0;28.0;23.0;52.0;26.0;22.0;34.0;31.0;35.0;38.0;27.0;35.0;39.0;26.0;35.0;1;1;2;2;2;2;1;2;X;2;2;X;X;3309813;73010;3064;571;2;34;648;7238;25460100;;11222212X22XX;1139162
2024-10-26;4871;43;35.0;28.0;37.0;52.0;25.0;23.0;55.0;24.0;21.0;62.0;22.0;16.0;88.0;9.0;3.0;56.0;25.0;19.0;40.0;27.0;33.0;37.0;27.0;36.0;52.0;26.0;22.0;62.0;22.0;16.0;40.0;29.0;31.0;56.0;26.0;18.0;36.0;28.0;36.0;X;X;1;X;1;X;X;X;1;1;2;X;X;320754;1850;132;40;106;2834;31747;213372;53788294;34.0;XX1X1XXX112XX;256268
2024-11-02;4872;44;36.0;28.0;36.0;16.0;22.0;62.0;45.0;26.0;29.0;68.0;18.0;14.0;43.0;27.0;30.0;37.0;27.0;36.0;36.0;29.0;35.0;57.0;23.0;20.0;82.0;12.0;6.0;57.0;23.0;20.0;36.0;31.0;33.0;27.0;28.0;45.0;48.0;28.0;24.0;X;1;X;1;1;1;1;X;1;2;2;X;2;742957;13204;727;172;10;211;3062;26962;28575276;;X1X1111X122X2;464881
2024-11-09;4873;45;65.0;18.999999999999993;16.000000000000004;22.0;24.000000000000004;54.0;39.0;29.000000000000004;31.999999999999996;41.0;26.000000000000007;32.99999999999999;45.0;28.999999999999996;26.0;49.0;25.0;26.0;54.0;25.0;20.999999999999996;76.0;15.000000000000002;8.999999999999996;46.0;27.999999999999996;26.0;34.0;26.999999999999996;39.0;46.0;28.999999999999996;25.0;39.0;27.0;34.0;42.0;26.999999999999996;31.000000000000007;1;1;2;1;X;1;X;1;2;1;X;1;1;254901;2190;155;47;51;1391;15722;107869;31246607;13.0;1121X1X121X11;114547
2024-11-16;4874;46;56.99999999999999;24.00000000000001;18.999999999999993;70.0;19.000000000000007;10.999999999999998;28.000000000000004;28.999999999999993;43.00000000000001;38.0;30.999999999999993;31.000000000000007;53.0;26.0;20.999999999999996;38.0;29.000000000000004;32.99999999999999;60.0;21.999999999999996;18.000000000000004;49.0;26.0;25.0;27.0;24.0;49.0;40.0;28.000000000000004;31.999999999999996;34.0;31.0;35.0;37.0;28.000000000000004;35.0;32.0;27.999999999999996;40.0;1;1;X;X;X;2;X;X;X;1;2;1;X;1459875;7972;410;100;3;206;3202;27266;16844718;;11XXX2XXX121X;458156
2024-11-23;4875;47;64.0;19.999999999999996;16.000000000000004;70.0;19.000000000000007;10.999999999999998;57.99999999999999;24.0;18.000000000000004;41.0;27.000000000000007;31.999999999999996;40.0;28.999999999999993;31.000000000000007;60.0;21.999999999999996;18.000000000000004;56.00000000000001;25.0;18.999999999999993;46.0;26.999999999999996;27.0;40.0;29.999999999999993;30.000000000000004;17.0;23.999999999999996;59.00000000000001;41.0;30.0;29.000000000000004;38.0;29.000000000000004;32.99999999999999;51.0;26.0;23.0;2;1;X;2;X;2;1;1;X;2;X;X;X;1112278;5779;288;71;6;433;6944;58198;25667973;;21X2X211X2XXX;437812
2024-11-30;4876;48;15.0;21.0;64.0;31.0;27.999999999999996;41.0;56.99999999999999;22.000000000000007;20.999999999999996;56.99999999999999;24.00000000000001;18.999999999999993;35.0;26.0;39.0;62.0;21.999999999999996;16.000000000000004;55.00000000000001;25.0;19.999999999999996;40.0;28.000000000000004;31.999999999999996;30.0;27.999999999999996;42.00000000000001;33.0;27.999999999999996;39.0;53.0;27.0;19.999999999999996;31.0;28.999999999999996;40.0;37.0;29.000000000000004;34.0;2;X;1;1;2;1;X;1;X;2;X;X;2;43372;643;48;16;152;3842;40941;249332;25356229;;2X1121X1X2XX2;36646
2024-12-07;4877;49;56.99999999999999;25.0;18.000000000000004;67.0;18.999999999999993;14.000000000000002;36.0;26.0;38.0;17.0;23.0;60.0;44.0;25.999999999999996;30.000000000000004;35.0;28.000000000000004;37.0;43.0;28.999999999999996;28.000000000000004;36.0;31.000000000000007;32.99999999999999;38.0;28.000000000000004;34.0;31.0;30.0;39.0;32.0;27.999999999999996;40.0;26.0;24.0;50.0;28.000000000000004;26.0;46.0;2;1;1;X;1;2;X;2;2;1;1;2;2;1285149;8196;422;103;5;294;4562;38930;24714405;;211X12X221122;220297
